"","X1","codeAndCountry","serieCode","country","serieName","year","indicator"
"25601",248051,"5.1 - Switzerland - 248051","5.1","Switzerland","5.1 - Improve maternal health","2007",NA
"384",250725,"5.1 - Tajikistan - 250725","5.1","Tajikistan","5.1 - Improve maternal health","1972",NA
"1106",250725,"5.1 - Tajikistan - 250725","5.1","Tajikistan","5.1 - Improve maternal health","1973",NA
"1828",250725,"5.1 - Tajikistan - 250725","5.1","Tajikistan","5.1 - Improve maternal health","1974",NA
"2550",250725,"5.1 - Tajikistan - 250725","5.1","Tajikistan","5.1 - Improve maternal health","1975",NA
"3272",250725,"5.1 - Tajikistan - 250725","5.1","Tajikistan","5.1 - Improve maternal health","1976",NA
"3994",250725,"5.1 - Tajikistan - 250725","5.1","Tajikistan","5.1 - Improve maternal health","1977",NA
"4716",250725,"5.1 - Tajikistan - 250725","5.1","Tajikistan","5.1 - Improve maternal health","1978",NA
"5438",250725,"5.1 - Tajikistan - 250725","5.1","Tajikistan","5.1 - Improve maternal health","1979",NA
"6160",250725,"5.1 - Tajikistan - 250725","5.1","Tajikistan","5.1 - Improve maternal health","1980",NA
"6882",250725,"5.1 - Tajikistan - 250725","5.1","Tajikistan","5.1 - Improve maternal health","1981",NA
"7604",250725,"5.1 - Tajikistan - 250725","5.1","Tajikistan","5.1 - Improve maternal health","1982",NA
"8326",250725,"5.1 - Tajikistan - 250725","5.1","Tajikistan","5.1 - Improve maternal health","1983",NA
"9048",250725,"5.1 - Tajikistan - 250725","5.1","Tajikistan","5.1 - Improve maternal health","1984",NA
"9770",250725,"5.1 - Tajikistan - 250725","5.1","Tajikistan","5.1 - Improve maternal health","1985",NA
"10492",250725,"5.1 - Tajikistan - 250725","5.1","Tajikistan","5.1 - Improve maternal health","1986",NA
"11214",250725,"5.1 - Tajikistan - 250725","5.1","Tajikistan","5.1 - Improve maternal health","1987",NA
"11936",250725,"5.1 - Tajikistan - 250725","5.1","Tajikistan","5.1 - Improve maternal health","1988",NA
"12658",250725,"5.1 - Tajikistan - 250725","5.1","Tajikistan","5.1 - Improve maternal health","1989",NA
"13380",250725,"5.1 - Tajikistan - 250725","5.1","Tajikistan","5.1 - Improve maternal health","1990",NA
"14102",250725,"5.1 - Tajikistan - 250725","5.1","Tajikistan","5.1 - Improve maternal health","1991",NA
"14824",250725,"5.1 - Tajikistan - 250725","5.1","Tajikistan","5.1 - Improve maternal health","1992",NA
"15546",250725,"5.1 - Tajikistan - 250725","5.1","Tajikistan","5.1 - Improve maternal health","1993",NA
"16268",250725,"5.1 - Tajikistan - 250725","5.1","Tajikistan","5.1 - Improve maternal health","1994",NA
"16990",250725,"5.1 - Tajikistan - 250725","5.1","Tajikistan","5.1 - Improve maternal health","1995",NA
"17712",250725,"5.1 - Tajikistan - 250725","5.1","Tajikistan","5.1 - Improve maternal health","1996",NA
"18434",250725,"5.1 - Tajikistan - 250725","5.1","Tajikistan","5.1 - Improve maternal health","1997",NA
"19156",250725,"5.1 - Tajikistan - 250725","5.1","Tajikistan","5.1 - Improve maternal health","1998",NA
"19878",250725,"5.1 - Tajikistan - 250725","5.1","Tajikistan","5.1 - Improve maternal health","1999",NA
"20600",250725,"5.1 - Tajikistan - 250725","5.1","Tajikistan","5.1 - Improve maternal health","2000",NA
"21322",250725,"5.1 - Tajikistan - 250725","5.1","Tajikistan","5.1 - Improve maternal health","2001",0.00045
"22044",250725,"5.1 - Tajikistan - 250725","5.1","Tajikistan","5.1 - Improve maternal health","2002",NA
"22766",250725,"5.1 - Tajikistan - 250725","5.1","Tajikistan","5.1 - Improve maternal health","2003",0.00037
"23488",250725,"5.1 - Tajikistan - 250725","5.1","Tajikistan","5.1 - Improve maternal health","2004",NA
"24210",250725,"5.1 - Tajikistan - 250725","5.1","Tajikistan","5.1 - Improve maternal health","2005",0.00097
"24932",250725,"5.1 - Tajikistan - 250725","5.1","Tajikistan","5.1 - Improve maternal health","2006",NA
"25654",250725,"5.1 - Tajikistan - 250725","5.1","Tajikistan","5.1 - Improve maternal health","2007",NA
"309",256073,"5.1 - Togo - 256073","5.1","Togo","5.1 - Improve maternal health","1972",NA
"1031",256073,"5.1 - Togo - 256073","5.1","Togo","5.1 - Improve maternal health","1973",NA
"1753",256073,"5.1 - Togo - 256073","5.1","Togo","5.1 - Improve maternal health","1974",NA
"2475",256073,"5.1 - Togo - 256073","5.1","Togo","5.1 - Improve maternal health","1975",NA
"3197",256073,"5.1 - Togo - 256073","5.1","Togo","5.1 - Improve maternal health","1976",NA
"3919",256073,"5.1 - Togo - 256073","5.1","Togo","5.1 - Improve maternal health","1977",NA
"4641",256073,"5.1 - Togo - 256073","5.1","Togo","5.1 - Improve maternal health","1978",NA
"5363",256073,"5.1 - Togo - 256073","5.1","Togo","5.1 - Improve maternal health","1979",NA
"6085",256073,"5.1 - Togo - 256073","5.1","Togo","5.1 - Improve maternal health","1980",NA
"6807",256073,"5.1 - Togo - 256073","5.1","Togo","5.1 - Improve maternal health","1981",NA
"7529",256073,"5.1 - Togo - 256073","5.1","Togo","5.1 - Improve maternal health","1982",NA
"8251",256073,"5.1 - Togo - 256073","5.1","Togo","5.1 - Improve maternal health","1983",NA
"8973",256073,"5.1 - Togo - 256073","5.1","Togo","5.1 - Improve maternal health","1984",NA
"9695",256073,"5.1 - Togo - 256073","5.1","Togo","5.1 - Improve maternal health","1985",NA
"10417",256073,"5.1 - Togo - 256073","5.1","Togo","5.1 - Improve maternal health","1986",NA
"11139",256073,"5.1 - Togo - 256073","5.1","Togo","5.1 - Improve maternal health","1987",NA
"11861",256073,"5.1 - Togo - 256073","5.1","Togo","5.1 - Improve maternal health","1988",NA
"12583",256073,"5.1 - Togo - 256073","5.1","Togo","5.1 - Improve maternal health","1989",NA
"13305",256073,"5.1 - Togo - 256073","5.1","Togo","5.1 - Improve maternal health","1990",NA
"14027",256073,"5.1 - Togo - 256073","5.1","Togo","5.1 - Improve maternal health","1991",NA
"14749",256073,"5.1 - Togo - 256073","5.1","Togo","5.1 - Improve maternal health","1992",NA
"15471",256073,"5.1 - Togo - 256073","5.1","Togo","5.1 - Improve maternal health","1993",NA
"16193",256073,"5.1 - Togo - 256073","5.1","Togo","5.1 - Improve maternal health","1994",NA
"16915",256073,"5.1 - Togo - 256073","5.1","Togo","5.1 - Improve maternal health","1995",NA
"17637",256073,"5.1 - Togo - 256073","5.1","Togo","5.1 - Improve maternal health","1996",NA
"18359",256073,"5.1 - Togo - 256073","5.1","Togo","5.1 - Improve maternal health","1997",NA
"19081",256073,"5.1 - Togo - 256073","5.1","Togo","5.1 - Improve maternal health","1998",0.00478
"19803",256073,"5.1 - Togo - 256073","5.1","Togo","5.1 - Improve maternal health","1999",NA
"20525",256073,"5.1 - Togo - 256073","5.1","Togo","5.1 - Improve maternal health","2000",NA
"21247",256073,"5.1 - Togo - 256073","5.1","Togo","5.1 - Improve maternal health","2001",NA
"21969",256073,"5.1 - Togo - 256073","5.1","Togo","5.1 - Improve maternal health","2002",NA
"22691",256073,"5.1 - Togo - 256073","5.1","Togo","5.1 - Improve maternal health","2003",NA
"23413",256073,"5.1 - Togo - 256073","5.1","Togo","5.1 - Improve maternal health","2004",NA
"24135",256073,"5.1 - Togo - 256073","5.1","Togo","5.1 - Improve maternal health","2005",NA
"24857",256073,"5.1 - Togo - 256073","5.1","Togo","5.1 - Improve maternal health","2006",NA
"25579",256073,"5.1 - Togo - 256073","5.1","Togo","5.1 - Improve maternal health","2007",NA
"343",258747,"5.1 - Trinidad and Tobago - 258747","5.1","Trinidad and Tobago","5.1 - Improve maternal health","1972",NA
"1065",258747,"5.1 - Trinidad and Tobago - 258747","5.1","Trinidad and Tobago","5.1 - Improve maternal health","1973",NA
"1787",258747,"5.1 - Trinidad and Tobago - 258747","5.1","Trinidad and Tobago","5.1 - Improve maternal health","1974",NA
"2509",258747,"5.1 - Trinidad and Tobago - 258747","5.1","Trinidad and Tobago","5.1 - Improve maternal health","1975",NA
"3231",258747,"5.1 - Trinidad and Tobago - 258747","5.1","Trinidad and Tobago","5.1 - Improve maternal health","1976",NA
"3953",258747,"5.1 - Trinidad and Tobago - 258747","5.1","Trinidad and Tobago","5.1 - Improve maternal health","1977",NA
"4675",258747,"5.1 - Trinidad and Tobago - 258747","5.1","Trinidad and Tobago","5.1 - Improve maternal health","1978",NA
"5397",258747,"5.1 - Trinidad and Tobago - 258747","5.1","Trinidad and Tobago","5.1 - Improve maternal health","1979",NA
"6119",258747,"5.1 - Trinidad and Tobago - 258747","5.1","Trinidad and Tobago","5.1 - Improve maternal health","1980",NA
"6841",258747,"5.1 - Trinidad and Tobago - 258747","5.1","Trinidad and Tobago","5.1 - Improve maternal health","1981",NA
"7563",258747,"5.1 - Trinidad and Tobago - 258747","5.1","Trinidad and Tobago","5.1 - Improve maternal health","1982",NA
"8285",258747,"5.1 - Trinidad and Tobago - 258747","5.1","Trinidad and Tobago","5.1 - Improve maternal health","1983",NA
"9007",258747,"5.1 - Trinidad and Tobago - 258747","5.1","Trinidad and Tobago","5.1 - Improve maternal health","1984",NA
"9729",258747,"5.1 - Trinidad and Tobago - 258747","5.1","Trinidad and Tobago","5.1 - Improve maternal health","1985",NA
"10451",258747,"5.1 - Trinidad and Tobago - 258747","5.1","Trinidad and Tobago","5.1 - Improve maternal health","1986",NA
"11173",258747,"5.1 - Trinidad and Tobago - 258747","5.1","Trinidad and Tobago","5.1 - Improve maternal health","1987",NA
"11895",258747,"5.1 - Trinidad and Tobago - 258747","5.1","Trinidad and Tobago","5.1 - Improve maternal health","1988",NA
"12617",258747,"5.1 - Trinidad and Tobago - 258747","5.1","Trinidad and Tobago","5.1 - Improve maternal health","1989",NA
"13339",258747,"5.1 - Trinidad and Tobago - 258747","5.1","Trinidad and Tobago","5.1 - Improve maternal health","1990",NA
"14061",258747,"5.1 - Trinidad and Tobago - 258747","5.1","Trinidad and Tobago","5.1 - Improve maternal health","1991",NA
"14783",258747,"5.1 - Trinidad and Tobago - 258747","5.1","Trinidad and Tobago","5.1 - Improve maternal health","1992",NA
"15505",258747,"5.1 - Trinidad and Tobago - 258747","5.1","Trinidad and Tobago","5.1 - Improve maternal health","1993",NA
"16227",258747,"5.1 - Trinidad and Tobago - 258747","5.1","Trinidad and Tobago","5.1 - Improve maternal health","1994",NA
"16949",258747,"5.1 - Trinidad and Tobago - 258747","5.1","Trinidad and Tobago","5.1 - Improve maternal health","1995",NA
"17671",258747,"5.1 - Trinidad and Tobago - 258747","5.1","Trinidad and Tobago","5.1 - Improve maternal health","1996",NA
"18393",258747,"5.1 - Trinidad and Tobago - 258747","5.1","Trinidad and Tobago","5.1 - Improve maternal health","1997",NA
"19115",258747,"5.1 - Trinidad and Tobago - 258747","5.1","Trinidad and Tobago","5.1 - Improve maternal health","1998",0.00045
"19837",258747,"5.1 - Trinidad and Tobago - 258747","5.1","Trinidad and Tobago","5.1 - Improve maternal health","1999",NA
"20559",258747,"5.1 - Trinidad and Tobago - 258747","5.1","Trinidad and Tobago","5.1 - Improve maternal health","2000",NA
"21281",258747,"5.1 - Trinidad and Tobago - 258747","5.1","Trinidad and Tobago","5.1 - Improve maternal health","2001",NA
"22003",258747,"5.1 - Trinidad and Tobago - 258747","5.1","Trinidad and Tobago","5.1 - Improve maternal health","2002",NA
"22725",258747,"5.1 - Trinidad and Tobago - 258747","5.1","Trinidad and Tobago","5.1 - Improve maternal health","2003",NA
"23447",258747,"5.1 - Trinidad and Tobago - 258747","5.1","Trinidad and Tobago","5.1 - Improve maternal health","2004",NA
"24169",258747,"5.1 - Trinidad and Tobago - 258747","5.1","Trinidad and Tobago","5.1 - Improve maternal health","2005",NA
"24891",258747,"5.1 - Trinidad and Tobago - 258747","5.1","Trinidad and Tobago","5.1 - Improve maternal health","2006",NA
"25613",258747,"5.1 - Trinidad and Tobago - 258747","5.1","Trinidad and Tobago","5.1 - Improve maternal health","2007",NA
"369",260084,"5.1 - Tunisia - 260084","5.1","Tunisia","5.1 - Improve maternal health","1972",NA
"1091",260084,"5.1 - Tunisia - 260084","5.1","Tunisia","5.1 - Improve maternal health","1973",NA
"1813",260084,"5.1 - Tunisia - 260084","5.1","Tunisia","5.1 - Improve maternal health","1974",NA
"2535",260084,"5.1 - Tunisia - 260084","5.1","Tunisia","5.1 - Improve maternal health","1975",NA
"3257",260084,"5.1 - Tunisia - 260084","5.1","Tunisia","5.1 - Improve maternal health","1976",NA
"3979",260084,"5.1 - Tunisia - 260084","5.1","Tunisia","5.1 - Improve maternal health","1977",NA
"4701",260084,"5.1 - Tunisia - 260084","5.1","Tunisia","5.1 - Improve maternal health","1978",NA
"5423",260084,"5.1 - Tunisia - 260084","5.1","Tunisia","5.1 - Improve maternal health","1979",NA
"6145",260084,"5.1 - Tunisia - 260084","5.1","Tunisia","5.1 - Improve maternal health","1980",NA
"6867",260084,"5.1 - Tunisia - 260084","5.1","Tunisia","5.1 - Improve maternal health","1981",NA
"7589",260084,"5.1 - Tunisia - 260084","5.1","Tunisia","5.1 - Improve maternal health","1982",NA
"8311",260084,"5.1 - Tunisia - 260084","5.1","Tunisia","5.1 - Improve maternal health","1983",NA
"9033",260084,"5.1 - Tunisia - 260084","5.1","Tunisia","5.1 - Improve maternal health","1984",NA
"9755",260084,"5.1 - Tunisia - 260084","5.1","Tunisia","5.1 - Improve maternal health","1985",NA
"10477",260084,"5.1 - Tunisia - 260084","5.1","Tunisia","5.1 - Improve maternal health","1986",NA
"11199",260084,"5.1 - Tunisia - 260084","5.1","Tunisia","5.1 - Improve maternal health","1987",NA
"11921",260084,"5.1 - Tunisia - 260084","5.1","Tunisia","5.1 - Improve maternal health","1988",NA
"12643",260084,"5.1 - Tunisia - 260084","5.1","Tunisia","5.1 - Improve maternal health","1989",NA
"13365",260084,"5.1 - Tunisia - 260084","5.1","Tunisia","5.1 - Improve maternal health","1990",NA
"14087",260084,"5.1 - Tunisia - 260084","5.1","Tunisia","5.1 - Improve maternal health","1991",NA
"14809",260084,"5.1 - Tunisia - 260084","5.1","Tunisia","5.1 - Improve maternal health","1992",NA
"15531",260084,"5.1 - Tunisia - 260084","5.1","Tunisia","5.1 - Improve maternal health","1993",NA
"16253",260084,"5.1 - Tunisia - 260084","5.1","Tunisia","5.1 - Improve maternal health","1994",0.00069
"16975",260084,"5.1 - Tunisia - 260084","5.1","Tunisia","5.1 - Improve maternal health","1995",NA
"17697",260084,"5.1 - Tunisia - 260084","5.1","Tunisia","5.1 - Improve maternal health","1996",NA
"18419",260084,"5.1 - Tunisia - 260084","5.1","Tunisia","5.1 - Improve maternal health","1997",NA
"19141",260084,"5.1 - Tunisia - 260084","5.1","Tunisia","5.1 - Improve maternal health","1998",NA
"19863",260084,"5.1 - Tunisia - 260084","5.1","Tunisia","5.1 - Improve maternal health","1999",NA
"20585",260084,"5.1 - Tunisia - 260084","5.1","Tunisia","5.1 - Improve maternal health","2000",NA
"21307",260084,"5.1 - Tunisia - 260084","5.1","Tunisia","5.1 - Improve maternal health","2001",NA
"22029",260084,"5.1 - Tunisia - 260084","5.1","Tunisia","5.1 - Improve maternal health","2002",NA
"22751",260084,"5.1 - Tunisia - 260084","5.1","Tunisia","5.1 - Improve maternal health","2003",NA
"23473",260084,"5.1 - Tunisia - 260084","5.1","Tunisia","5.1 - Improve maternal health","2004",NA
"24195",260084,"5.1 - Tunisia - 260084","5.1","Tunisia","5.1 - Improve maternal health","2005",NA
"24917",260084,"5.1 - Tunisia - 260084","5.1","Tunisia","5.1 - Improve maternal health","2006",NA
"25639",260084,"5.1 - Tunisia - 260084","5.1","Tunisia","5.1 - Improve maternal health","2007",NA
"329",262758,"5.1 - Turkmenistan - 262758","5.1","Turkmenistan","5.1 - Improve maternal health","1972",NA
"1051",262758,"5.1 - Turkmenistan - 262758","5.1","Turkmenistan","5.1 - Improve maternal health","1973",NA
"1773",262758,"5.1 - Turkmenistan - 262758","5.1","Turkmenistan","5.1 - Improve maternal health","1974",NA
"2495",262758,"5.1 - Turkmenistan - 262758","5.1","Turkmenistan","5.1 - Improve maternal health","1975",NA
"3217",262758,"5.1 - Turkmenistan - 262758","5.1","Turkmenistan","5.1 - Improve maternal health","1976",NA
"3939",262758,"5.1 - Turkmenistan - 262758","5.1","Turkmenistan","5.1 - Improve maternal health","1977",NA
"4661",262758,"5.1 - Turkmenistan - 262758","5.1","Turkmenistan","5.1 - Improve maternal health","1978",NA
"5383",262758,"5.1 - Turkmenistan - 262758","5.1","Turkmenistan","5.1 - Improve maternal health","1979",NA
"6105",262758,"5.1 - Turkmenistan - 262758","5.1","Turkmenistan","5.1 - Improve maternal health","1980",NA
"6827",262758,"5.1 - Turkmenistan - 262758","5.1","Turkmenistan","5.1 - Improve maternal health","1981",NA
"7549",262758,"5.1 - Turkmenistan - 262758","5.1","Turkmenistan","5.1 - Improve maternal health","1982",NA
"8271",262758,"5.1 - Turkmenistan - 262758","5.1","Turkmenistan","5.1 - Improve maternal health","1983",NA
"8993",262758,"5.1 - Turkmenistan - 262758","5.1","Turkmenistan","5.1 - Improve maternal health","1984",NA
"9715",262758,"5.1 - Turkmenistan - 262758","5.1","Turkmenistan","5.1 - Improve maternal health","1985",NA
"10437",262758,"5.1 - Turkmenistan - 262758","5.1","Turkmenistan","5.1 - Improve maternal health","1986",NA
"11159",262758,"5.1 - Turkmenistan - 262758","5.1","Turkmenistan","5.1 - Improve maternal health","1987",NA
"11881",262758,"5.1 - Turkmenistan - 262758","5.1","Turkmenistan","5.1 - Improve maternal health","1988",NA
"12603",262758,"5.1 - Turkmenistan - 262758","5.1","Turkmenistan","5.1 - Improve maternal health","1989",NA
"13325",262758,"5.1 - Turkmenistan - 262758","5.1","Turkmenistan","5.1 - Improve maternal health","1990",NA
"14047",262758,"5.1 - Turkmenistan - 262758","5.1","Turkmenistan","5.1 - Improve maternal health","1991",NA
"14769",262758,"5.1 - Turkmenistan - 262758","5.1","Turkmenistan","5.1 - Improve maternal health","1992",NA
"15491",262758,"5.1 - Turkmenistan - 262758","5.1","Turkmenistan","5.1 - Improve maternal health","1993",NA
